SourceTitle	TargetTitle	Length	Ratio	SourcePlace	TargetPlace	SourceText	TargetText
radcliffe_udolpho_6_g	lewis_monk_4_g	30	0.9333333333333333	43334	45304	on the silence of the night, a	on the silence of the night. '
radcliffe_udolpho_6_g	austen_northangerabbey_28_g	31	0.9032258064516129	5417	1936	hoped for the pleasure of re-tr	hoped for the pleasure of her c
radcliffe_udolpho_6_g	radcliffe_udolpho_50_g	30	0.9666666666666667	4385	376	 delighted with the romantic b	 delighted with the romantic w
radcliffe_udolpho_6_g	radcliffe_udolpho_50_g	30	0.9333333333333333	7335	17157	ed their journey along the coa	ed their journey along the bro
radcliffe_udolpho_6_g	radcliffe_udolpho_50_g	31	0.9032258064516129	11940	17147	 recommenced their journey thro	 recommenced their journey alon
radcliffe_udolpho_6_g	radcliffe_udolpho_50_g	32	0.90625	13505	55797	 that stretched towards the west	 that stretched towards the nort
radcliffe_udolpho_6_g	radcliffe_udolpho_50_g	30	0.9	15604	30969	 I cannot show you the way, fo	 I cannot shew you the way; yo
radcliffe_udolpho_6_g	radcliffe_udolpho_18_g	31	0.9032258064516129	21497	39251	 let me hear the sound of your 	 let me hear the end of your st
radcliffe_udolpho_6_g	radcliffe_udolpho_18_g	42	0.9047619047619048	32940	34691	t, in the present tone of her spirits, who	t, in the present state of her spirits, sh
radcliffe_udolpho_6_g	radcliffe_udolpho_18_g	37	0.918918918918919	32941	45831	, in the present tone of her spirits,	, in the present state of her spirits
radcliffe_udolpho_6_g	radcliffe_udolpho_18_g	30	0.9333333333333333	37593	40948	 walking in the woods, and alo	 walking in the woods and abou
radcliffe_udolpho_6_g	radcliffe_udolpho_18_g	30	0.9	41525	30400	 thoughts returned to the late	 thoughts returned to the pict
radcliffe_udolpho_6_g	radcliffe_udolpho_13_g	30	0.9	13332	16737	 considered, that they would s	 considered, that she would th
radcliffe_udolpho_6_g	radcliffe_udolpho_13_g	36	0.9166666666666666	23225	43715	 inclined to believe, that this was 	 inclined to believe, that it was th
radcliffe_udolpho_6_g	radcliffe_udolpho_13_g	33	0.9090909090909091	34896	50257	he seemed to have recovered himse	he seemed to have recovered her c
radcliffe_udolpho_6_g	radcliffe_udolpho_3_g	33	0.9393939393939394	1661	18730	. Valancourt started from his cha	. Valancourt started from his sea
radcliffe_udolpho_6_g	radcliffe_udolpho_3_g	30	0.9	4470	3076	 by the grandeur of the Pyrene	 by the grandeur of the scenes
radcliffe_udolpho_6_g	radcliffe_udolpho_3_g	30	0.9333333333333333	12997	11355	 ordered Michael to proceed. T	 ordered Michael to proceed as
radcliffe_udolpho_6_g	radcliffe_udolpho_3_g	30	0.9666666666666667	15804	11355	 ordered Michael to proceed sl	 ordered Michael to proceed as
radcliffe_udolpho_6_g	radcliffe_udolpho_3_g	30	0.9	18494	11904	 stopped the carriage; and, as	 stopped the carriage, and wai
radcliffe_udolpho_6_g	radcliffe_udolpho_3_g	30	0.9333333333333333	40306	18742	 started from his seat, and, a	 started from his seat, and we
radcliffe_udolpho_6_g	christie_secretadversary_14_d	31	0.9032258064516129	41686	2496	 reason to believe that her dea	 reason to believe that she has
radcliffe_udolpho_6_g	stoker_dracula_2_g	30	0.9	7509	16062	 of the preceding night, and a	 of the preceding night, as, f
radcliffe_udolpho_6_g	doyle_baskervilles_8_u	30	0.9333333333333333	19487	1888	, therefore, return to the roa	, therefore, return to the fac
radcliffe_udolpho_6_g	doyle_baskervilles_8_u	30	0.9	35691	6682	s to prevent it from being not	s to prevent them from being t
radcliffe_udolpho_6_g	walpole_castleofotranto_1_g	30	0.9	23565	22403	 from the way she had come, an	 from the way she had come. Ch
radcliffe_udolpho_6_g	dickens_christmascarole_1_g	31	0.9032258064516129	43384	35823	 the lateness of the hour, retu	 the lateness of the hour, much
radcliffe_udolpho_6_g	radcliffe_udolpho_48_g	30	0.9	7512	18988	 the preceding night, and appe	 the preceding night, and he s
radcliffe_udolpho_6_g	radcliffe_udolpho_48_g	33	0.9393939393939394	15053	4261	e sunk back in the carriage, and 	e sunk back in the carriage, nor 
radcliffe_udolpho_6_g	radcliffe_udolpho_48_g	30	0.9	18671	15793	 to distinguish what it was, b	 to distinguish who it was, an
radcliffe_udolpho_6_g	radcliffe_udolpho_48_g	30	0.9666666666666667	20344	24992	 she endeavoured to support hi	 she endeavoured to support he
radcliffe_udolpho_6_g	radcliffe_udolpho_48_g	33	0.9393939393939394	23325	13294	hile she hesitated, whether to fo	hile she hesitated whether to ope
radcliffe_udolpho_6_g	radcliffe_udolpho_22_g	32	0.90625	7508	33835	t of the preceding night, and ap	t of the preceding night, a drea
radcliffe_udolpho_6_g	radcliffe_udolpho_22_g	30	0.9	34517	26950	 he exclaimed, 'Good God! when	 he exclaimed, 'Good God! Sign
radcliffe_udolpho_6_g	radcliffe_udolpho_22_g	33	0.9393939393939394	40879	8888	 in the neighbouring cottage. 'If	 in the neighbouring cottages." '
radcliffe_udolpho_6_g	shelley_frankenstein_54_g	30	0.9	42952	12584	 the remembrance of the extrem	 the remembrance of the threat
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	30	0.9	2813	3622	 so short an acquaintance. He 	 so short an acquaintance. Val
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	34	0.9705882352941176	3549	29146	, my Emily!' replied St. Aubert, '	, my Emily,' replied St. Aubert, '
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	37	0.918918918918919	5950	20300	 characterized the feelings of the au	 characterized the feelings of St. Au
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	30	0.9	12206	3334	on. St. Aubert was pleased, an	on. St. Aubert was pleased wit
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	30	0.9666666666666667	12649	22476	 meant to pass the night, but 	 meant to pass the night; but 
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	31	0.9032258064516129	15247	4090	 from the window, and saw a pea	 from the window, and saw Valan
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	42	0.9047619047619048	18650	25421	 would not permit him to distinguish what 	 would not permit them to distinguish anyt
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	30	0.9333333333333333	19398	7923	d St. Aubert, who could not fo	d St. Aubert, who could no lon
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	34	0.9705882352941176	20928	10352	 bear the motion of the carriage; 	 bear the motion of the carriage, 
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	37	0.972972972972973	21610	9363	 water from the rivulet, that flowed 	 water from the rivulet that flowed b
radcliffe_udolpho_6_g	radcliffe_udolpho_4_g	32	0.9375	39972	934	 will give me leave, I will prep	 will give me leave, I will dire
radcliffe_udolpho_6_g	christie_secretadversary_17_d	30	0.9	12762	8170	, and they were obliged to pro	, and they were obliged to wai
radcliffe_udolpho_6_g	lewis_monk_10_g	32	0.90625	22715	59224	 consideration for herself, she 	 consideration for herself than 
radcliffe_udolpho_6_g	doyle_adventures_2_d	34	0.9411764705882353	41680	31599	 every reason to believe that her 	 every reason to believe that we s
radcliffe_udolpho_6_g	christie_styles_1_d	30	0.9	3835	16539	 to the contemplation of an ol	 to the contemplation of my ow
radcliffe_udolpho_6_g	radcliffe_udolpho_10_g	30	0.9	1753	10436	 he returned to his seat witho	 he returned to his seat, then
radcliffe_udolpho_6_g	radcliffe_udolpho_10_g	35	0.9142857142857143	2809	12052	, on so short an acquaintance. He b	, on so short an acquaintance. For 
radcliffe_udolpho_6_g	radcliffe_udolpho_10_g	30	0.9	9158	10105	y dear father,' said she, 'do 	y dear father,' said she; 'he 
radcliffe_udolpho_6_g	radcliffe_udolpho_10_g	41	0.9024390243902439	23225	5623	 inclined to believe, that this was a par	 inclined to believe that this was her re
radcliffe_udolpho_6_g	radcliffe_udolpho_10_g	37	0.918918918918919	40417	10420	n a few moments he returned with his 	n a few moments, he returned to his s
radcliffe_udolpho_6_g	radcliffe_udolpho_10_g	30	0.9	42100	30538	d to the contemplation of futu	d to the contemplation of thos
radcliffe_udolpho_6_g	lewis_monk_8_g	30	0.9333333333333333	24193	27793	 at a little distance from whi	 at a little distance from the
radcliffe_udolpho_6_g	lewis_monk_8_g	30	0.9666666666666667	28731	1413	, her heart swelled with the a	, her heart swelled with the b
radcliffe_udolpho_6_g	lewis_monk_8_g	32	0.90625	39278	30217	s at no great distance, on the s	s at no great distance from the 
radcliffe_udolpho_6_g	lewis_monk_6_g	31	0.9032258064516129	23144	39311	 brought to her recollection th	 brought to his recollection hi
radcliffe_udolpho_6_g	radcliffe_udolpho_12_g	32	0.90625	1413	47630	 sufficient introductions to tha	 sufficient introduction to my h
radcliffe_udolpho_6_g	radcliffe_udolpho_12_g	32	0.90625	24193	144	 at a little distance from which	 at a little distance from the c
radcliffe_udolpho_6_g	radcliffe_udolpho_12_g	32	0.9375	36308	44583	 extremely surprised by her fath	 extremely surprised by her aunt
radcliffe_udolpho_6_g	radcliffe_udolpho_12_g	31	0.9032258064516129	43361	30950	, and Emily, perceiving the lat	, and Emily, perceiving that Va
radcliffe_udolpho_6_g	collins_hauntedhotel_25_u	30	0.9	8404	7149	ircumstances have concurred to	ircumstances have occurred, ho
radcliffe_udolpho_6_g	collins_hauntedhotel_25_u	31	0.9032258064516129	32940	3714	t, in the present tone of her s	t, in the present state of her 
radcliffe_udolpho_6_g	lewis_monk_1_g	30	0.9	22799	2007	 looked round in vain for a ho	 looked round in vain for plac
radcliffe_udolpho_6_g	lewis_monk_1_g	31	0.9032258064516129	39279	2587	 at no great distance, on the s	 at no great distance from the 
radcliffe_udolpho_6_g	radcliffe_udolpho_27_g	37	0.9459459459459459	18671	10151	 to distinguish what it was, but he b	 to distinguish what it was; but she 
radcliffe_udolpho_6_g	radcliffe_udolpho_27_g	35	1.0	23217	12162	 she was inclined to believe, that 	 she was inclined to believe, that 
radcliffe_udolpho_6_g	radcliffe_udolpho_27_g	32	0.9375	23225	12970	 inclined to believe, that this 	 inclined to believe, that the f
radcliffe_udolpho_6_g	radcliffe_udolpho_14_g	30	0.9	15247	3428	 from the window, and saw a pe	 from the window, and saw him 
radcliffe_udolpho_6_g	radcliffe_udolpho_14_g	37	0.9459459459459459	23143	6206	e brought to her recollection the one	e brought to her recollection the pro
radcliffe_udolpho_6_g	radcliffe_udolpho_14_g	34	0.9117647058823529	41442	19766	 retired to rest, and Emily to her	 retired to rest, and Emily withdr
radcliffe_udolpho_6_g	radcliffe_udolpho_49_g	33	0.9090909090909091	12918	1582	he evening was now far advanced; 	he evening was so far advanced, w
radcliffe_udolpho_6_g	radcliffe_udolpho_49_g	30	0.9	40669	4188	 lamented this circumstance, b	 lamented the circumstance, an
radcliffe_udolpho_6_g	radcliffe_udolpho_41_g	30	0.9	14174	19927	, and then turned to the windo	, and then returned to the not
radcliffe_udolpho_6_g	radcliffe_udolpho_41_g	31	0.9032258064516129	17854	17196	ing the manner in which the pea	ing the manner, in which she ha
radcliffe_udolpho_6_g	radcliffe_udolpho_41_g	34	0.9117647058823529	43070	21876	 fate of the Marchioness, and she 	 fate of the Marchioness and liste
radcliffe_udolpho_6_g	doyle_scarlet_12_d	36	0.9166666666666666	37823	13325	d sat up with him the night before. 	d sat up with her the night before t
radcliffe_udolpho_6_g	christie_secretadversary_24_d	31	0.9032258064516129	40413	799	m. In a few moments he returned	m. In a few minutes he returned
radcliffe_udolpho_6_g	christie_secretadversary_4_d	30	0.9	41680	12374	 every reason to believe that 	 every reason to believe he is
radcliffe_udolpho_6_g	doyle_baskervilles_2_u	30	0.9	39279	13989	 at no great distance, on the 	 at no great distance at the t
radcliffe_udolpho_6_g	radcliffe_udolpho_54_g	35	0.9428571428571428	12916	19002	 the evening was now far advanced; 	 the evening was so far advanced; f
radcliffe_udolpho_6_g	radcliffe_udolpho_54_g	30	0.9	19218	24049	owever this might be, he now s	owever this might be, he was p
radcliffe_udolpho_6_g	radcliffe_udolpho_54_g	37	0.918918918918919	23144	3160	 brought to her recollection the one 	 brought to her recollection the dyin
radcliffe_udolpho_6_g	radcliffe_udolpho_54_g	32	0.90625	23232	23202	ed to believe, that this was a p	ed to believe, that there was a 
radcliffe_udolpho_6_g	radcliffe_udolpho_54_g	44	0.9318181818181818	43103	15739	 felt strongly interested concerning the rem	 felt strongly interested, concerning them, 
radcliffe_udolpho_6_g	stoker_dracula_16_g	32	0.90625	43335	17130	n the silence of the night, and 	n the silence of the night when 
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	32	0.90625	606	17814	 appeared to be increasing fast 	 appeared to be increasing to a 
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	41	0.9024390243902439	1681	25955	 from his chair, and went to the window; 	 from his chair, and went to a window to 
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	30	0.9	4400	7949	 the romantic beauty of the la	 the romantic beauty of whose 
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	33	0.9090909090909091	8490	25992	 to conceal his emotion. 'The let	 to conceal his emotion. The fati
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	36	0.9166666666666666	11993	913	 the shores of the Mediterranean; th	 the shore of the Mediterranean. Thi
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	33	0.9090909090909091	18312	1179	s, which, together with the uneve	s, which, together with the dutie
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	32	0.90625	22468	12306	 the wildness of the place, reca	 the wildness of the place, and 
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	30	0.9	27584	9940	he carriage stopped at a neat 	he carriages stopped at a gate
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	42	0.9047619047619048	34289	15730	 he took a dislike to the place, and has n	 he took a dislike to the place, and never
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	30	0.9333333333333333	42637	27972	 till the gloom of mid-night h	 till the glooms of midnight w
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	30	0.9	43074	1917	e of the Marchioness, and she 	e of the Marchioness, and at t
radcliffe_udolpho_6_g	radcliffe_udolpho_35_g	32	0.90625	43373	12295	 perceiving the lateness of the 	 perceiving the wildness of the 
radcliffe_udolpho_6_g	christie_styles_4_d	32	0.90625	17004	4752	 proceed to the chateau, and ris	 proceed to the château, and stu
radcliffe_udolpho_6_g	christie_styles_4_d	30	0.9	41685	23306	y reason to believe that her d	y reason to believe that your 
christie_styles_10_d	collins_moonstone_85_d	33	0.9090909090909091	8165	25794	he caught me by the arm, and whir	he caught me by the arm, and barr
christie_styles_10_d	collins_moonstone_85_d	30	0.9	21750	1262	. There was a moment when you 	. There was a moment when I th
christie_styles_10_d	doyle_adventures_12_d	30	0.9	10980	28111	, walking up and down the room	, walking up and down on the o
christie_styles_10_d	doyle_adventures_12_d	31	0.9032258064516129	10989	41895	 up and down the room, her head	 up and down the room, his hand
christie_styles_10_d	doyle_baskervilles_12_u	30	0.9	3320	21469	 shrugged his shoulders. “Sure	 shrugged his shoulders. “One 
christie_styles_10_d	stoker_dracula_10_g	31	0.9032258064516129	922	21532	here was no possibility of bein	here was no possibility of an o
christie_styles_10_d	stoker_dracula_10_g	40	0.925	12296	16662	 There was a smile on her face, and her 	 There was a smile on her face, and it w
christie_styles_10_d	collins_moonstone_80_d	32	0.90625	19343	5458	 sorry for that,” he said. “I al	 sorry for this,” he said. “I ha
christie_styles_10_d	doyle_baskervilles_7_u	41	0.926829268292683	6256	5587	 thoughts were interrupted by the sudden 	 thoughts were interrupted by the sound o
christie_styles_10_d	christie_styles_11_d	38	0.9473684210526315	3311	3396	?” Poirot shrugged his shoulders. “Sur	?” Poirot shrugged his shoulders. “Cer
christie_styles_10_d	christie_styles_11_d	34	0.9411764705882353	7062	12018	 Cavendish, Esq., Styles Court, St	 Cavendish, Esq., Styles Court.” S
christie_styles_10_d	christie_styles_11_d	55	0.9272727272727272	21336	18913	 the dispensary in the Red Cross Hospital at Tadminster	 the dispensary at the Red Cross Hospital in Tadminster
christie_styles_10_d	christie_styles_11_d	31	0.9354838709677419	22381	19350	Hydro-chloride of strychnine,” 	Hydro-chloride of Strychnine.” 
christie_styles_10_d	christie_styles_11_d	31	0.9354838709677419	22381	20339	Hydro-chloride of strychnine,” 	Hydro-chloride of Strychnine?” 
christie_styles_10_d	christie_styles_11_d	30	0.9	22569	19351	ydro-chloride of strychnine ve	ydro-chloride of Strychnine.” 
